Date Time,Inlet Gas Pressure (bar),Inlet Gas Temp (°C),Inlet Gas Flow (kg/h),Feed Water Temp (°C),Steam Pressure (bar),Steam Temp (°C),Steam Flow (kg/h),Exhaust Gas Oxygen (%),Exhaust Gas Temp (°C)
12:02:39,14.06,32.21,0,45.49,0.21,126.22,107.43,19.97,82.09
12:02:44,14.07,32.28,0,45.36,0.21,126.22,107.19,19.97,82.03
12:02:49,14.08,32.28,0,45.36,0.21,125.64,106.7,19.98,82.03
12:02:54,14.05,32.34,0,45.43,0.21,125.64,106.58,19.97,81.99
12:02:59,14.06,32.34,0,45.43,0.21,125.64,105.97,19.97,81.99
12:03:04,14.05,32.34,0,45.43,0.21,124.99,105.24,19.97,81.93
12:03:09,14.05,32.34,0,45.43,0.21,124.99,105.36,19.97,81.93
12:03:14,14.04,32.34,0,45.43,0.21,124.28,104.87,19.97,81.93
12:03:19,14.04,32.34,0,45.43,0.21,124.28,104.26,19.97,81.8
12:03:24,14.06,32.34,0,45.43,0.21,123.63,103.41,19.97,81.8
12:03:29,14.04,32.34,0,45.43,0.21,123.63,103.41,19.97,81.7
12:03:34,14.03,32.34,0,45.43,0.2,123.63,102.31,19.97,81.7
12:03:39,14.06,32.34,0,45.43,0.21,122.98,102.43,19.97,81.7
12:03:44,14.05,32.34,0,45.36,0.21,122.98,102.19,19.99,81.63
12:03:49,14.08,32.34,0,45.36,0.2,122.54,101.82,19.99,81.63
12:03:54,14.06,32.34,0,45.43,0.21,122.54,101.7,19.99,81.51
12:03:59,14.07,32.34,0,45.43,0.21,122.54,101.33,19.99,81.51
12:04:04,14.05,32.34,0,45.36,0.21,121.98,101.09,19.98,81.47
12:04:09,14.05,32.34,0,45.36,0.21,121.98,100.35,19.99,81.47
12:04:14,14.05,32.34,0,45.36,0.21,121.29,99.87,19.99,81.47
12:04:19,14.06,32.34,0,45.36,0.21,121.29,99.62,20,81.34
12:04:24,14.05,32.34,0,45.36,0.2,120.68,99.26,19.99,81.34
12:04:29,14.05,32.34,0,45.36,0.21,120.68,99.13,19.99,81.28
12:04:34,14.04,32.34,0,45.36,0.2,120.68,98.77,20,81.28
12:04:39,14.05,32.34,0,45.36,0.21,119.99,98.16,20,81.28
12:04:44,14.07,32.34,0,45.36,0.2,119.99,97.67,19.99,81.15
12:04:49,14.05,32.34,0,45.36,0.2,119.41,97.06,20,81.15
12:04:54,14.06,32.4,0,45.32,0.2,119.41,97.06,20,81.09
12:04:59,14.06,32.4,0,45.32,0.2,119.41,96.57,19.99,81.09
12:05:04,14.08,32.47,0,45.36,0.2,118.66,95.84,19.98,81.05
12:05:09,14.08,32.47,0,45.36,0.2,118.66,95.47,19.97,81.05
12:05:14,14.09,32.47,0,45.36,0.2,118.15,95.35,19.99,81.05
12:05:19,14.06,32.47,0,45.36,0.2,118.15,94.62,19.99,80.92
12:05:24,14.06,32.47,0,45.36,0.2,117.57,94.49,19.97,80.92
12:05:29,14.08,32.47,0,45.36,0.19,117.57,94.13,19.97,80.86
12:05:34,14.07,32.47,0,45.36,0.2,117.57,93.88,19.99,80.86
12:05:39,14.05,32.47,0,45.36,0.2,116.92,93.03,19.99,80.86
12:05:44,14.05,32.47,0,45.36,0.2,116.92,92.78,19.98,80.82
12:05:49,14.05,32.47,0,45.36,0.19,116.21,92.05,19.97,80.82
12:05:54,14.05,32.47,0,45.32,0.19,116.21,91.93,19.97,80.71
12:05:59,14.08,32.47,0,45.32,0.2,116.21,91.69,19.97,80.71
12:06:04,14.08,32.47,0,45.32,0.2,115.75,91.44,19.99,80.65
12:06:09,14.06,32.47,0,45.32,0.19,115.75,90.71,19.99,80.65
12:06:14,14.08,32.47,0,45.32,0.2,115.1,90.71,19.99,80.65
12:06:19,14.08,32.51,0,45.26,0.19,115.1,90.22,20,80.55
12:06:24,14.05,32.51,0,45.26,0.19,114.43,89.61,19.99,80.55
12:06:29,14.06,32.51,0,45.26,0.2,114.43,89.12,19.99,80.48
12:06:34,14.08,32.51,0,45.26,0.19,114.43,88.27,20,80.48
12:06:39,14.06,32.51,0,45.26,0.2,114.04,88.02,20,80.48
12:06:44,14.08,32.51,0,45.26,0.18,114.04,87.54,20,80.42
12:06:49,14.06,32.51,0,45.26,0.19,113.35,87.05,20,80.42
12:06:54,14.07,32.51,0,45.26,0.19,113.35,86.8,20,80.32
12:06:59,14.06,32.51,0,45.26,0.19,113.35,86.19,19.99,80.32
12:07:04,14.09,32.51,0,45.26,0.19,112.74,85.58,19.99,80.25
12:07:09,14.08,32.51,0,45.26,0.19,112.74,85.22,20,80.25
12:07:14,14.06,32.51,0,45.26,0.19,111.76,84.85,19.99,80.25
12:07:19,14.07,32.51,0,45.22,0.19,111.76,83.26,19.99,80.21
12:07:24,14.08,32.51,0,45.22,0.18,110.21,82.53,19.96,80.21
12:07:29,14.06,32.57,0,45.26,0.18,110.21,82.16,19.95,80.15
12:07:34,14.08,32.57,0,45.26,0.19,110.21,81.31,19.95,80.15
12:07:39,14.06,32.57,0,45.26,0.19,108.75,80.82,19.94,80.15
12:07:44,14.06,32.63,0,45.32,0.18,108.75,80.33,19.94,80.15
12:07:49,14.08,32.63,0,45.32,0.19,107.33,79.72,19.93,80.15
12:07:54,14.07,32.57,0,45.32,0.19,107.33,79.11,19.92,80.11
12:07:59,14.07,32.57,0,45.32,0.19,107.33,79.72,19.93,80.11
12:08:04,14.09,32.57,0,45.32,0.19,106.41,78.13,19.94,79.98
12:08:09,14.08,32.57,0,45.32,0.18,106.41,78.01,19.93,79.98
12:08:14,14.06,32.57,0,45.32,0.18,105.28,77.4,19.94,79.98
12:08:19,14.08,32.57,0,45.32,0.18,105.28,76.79,19.94,79.88
12:08:24,14.09,32.57,0,45.32,0.17,104.61,75.94,19.95,79.88
12:08:29,14.08,32.63,0,45.32,0.18,104.61,75.81,19.95,79.75
12:08:34,14.08,32.63,0,45.32,0.18,104.61,75.94,19.97,79.75
12:08:39,14.08,32.63,0,45.32,0.18,104.98,74.96,19.98,79.75
12:08:44,14.1,32.63,0,45.26,0.17,104.98,74.84,19.97,79.69
12:08:49,14.06,32.63,0,45.26,0.17,103.88,74.59,19.97,79.69
12:08:54,14.06,32.63,0,45.26,0.18,103.88,73.98,19.98,79.56
12:08:59,14.07,32.63,0,45.26,0.17,103.88,73.37,19.97,79.56
12:09:04,14.09,32.63,0,45.26,0.18,103.75,72.88,20,79.46
12:09:09,14.08,32.63,0,45.26,0.18,103.75,72.76,20,79.46
12:09:14,14.08,32.63,0,45.26,0.17,103.4,72.15,20.01,79.46
12:09:19,14.06,32.7,0,45.22,0.17,103.4,71.18,20,79.33
12:09:24,14.08,32.7,0,45.22,0.17,102.62,70.69,20.01,79.33
12:09:29,14.08,32.63,0,45.26,0.16,102.62,70.57,20.01,79.1
12:09:34,14.08,32.63,0,45.26,0.17,102.62,70.2,20.02,79.1
12:09:39,14.06,32.63,0,45.26,0.16,101.87,69.71,20.02,79.1
12:09:44,14.09,32.7,0,45.26,0.16,101.87,69.34,20.01,79.04
12:09:49,14.06,32.7,0,45.26,0.16,101.6,68.73,20.03,79.04
12:09:54,14.12,32.7,0,45.22,0.16,101.6,68.49,20.03,78.94
12:09:59,14.08,32.7,0,45.22,0.16,101.6,67.88,20.02,78.94
12:10:04,14.09,32.7,0,45.22,0.16,101.2,67.39,20.02,78.87
12:10:09,14.09,32.7,0,45.22,0.16,101.2,66.66,20,78.87
12:10:14,14.09,32.7,0,45.22,0.16,100.57,66.29,20,78.87
12:10:19,14.07,32.63,0,45.22,0.16,100.57,65.93,20.01,78.75
12:10:24,14.06,32.63,0,45.22,0.16,100.22,65.93,20,78.75
12:10:29,14.09,32.7,0,45.22,0.15,100.22,65.07,20,78.69
12:10:34,14.08,32.7,0,45.22,0.15,100.22,64.09,20.01,78.69
12:10:39,14.08,32.7,0,45.22,0.16,99.72,64.58,20.03,78.69
12:10:44,14.08,32.7,0,45.22,0.15,99.72,64.09,20.02,78.52
12:10:49,14.08,32.7,0,45.22,0.15,99.42,63.73,20.01,78.52
12:10:54,14.08,32.7,0,45.15,0.15,99.42,63.24,20.02,78.39
12:10:59,14.11,32.7,0,45.15,0.14,99.42,62.87,20.04,78.39
12:11:04,14.08,32.76,0,45.15,0.15,99.15,63,20.03,78.33
12:11:09,14.07,32.76,0,45.15,0.15,99.15,61.78,20.02,78.33
12:11:14,14.12,32.76,0,45.15,0.15,98.5,61.41,20.02,78.33
12:11:19,14.08,32.7,0,45.22,0.15,98.5,60.92,20.03,78.23
12:11:24,14.08,32.7,0,45.22,0.14,98.27,60.19,20.02,78.23
12:11:29,14.07,32.76,0,45.22,0.14,98.27,60.31,20.01,78.23
12:11:34,14.09,32.76,0,45.22,0.14,98.27,59.82,20.01,78.23
12:11:39,14.09,32.76,0,45.22,0.14,97.5,59.7,20.01,78.23
12:11:44,14.09,32.8,0,45.15,0.14,97.5,59.09,20,78.23
12:11:49,14.1,32.8,0,45.15,0.14,97.04,58.6,19.98,78.23
12:11:54,14.08,32.76,0,45.15,0.14,97.04,57.87,19.97,78.16
12:11:59,14.09,32.76,0,45.15,0.14,97.04,57.87,19.97,78.16
12:12:04,14.09,32.8,0,45.15,0.14,96.5,57.38,19.97,78.1
12:12:09,14.1,32.8,0,45.15,0.13,96.5,57.38,19.95,78.1
12:12:14,14.07,32.8,0,45.15,0.13,96.1,56.28,19.94,78.1
12:12:19,14.08,32.86,0,45.22,0.13,96.1,55.55,19.96,78.04
12:12:24,14.11,32.86,0,45.22,0.13,95.68,55.92,19.97,78.04
12:12:29,14.1,32.86,0,45.15,0.14,95.68,55.18,19.97,77.93
12:12:34,14.09,32.86,0,45.15,0.12,95.68,54.33,19.97,77.93
12:12:39,14.08,32.86,0,45.15,0.12,95.16,53.47,19.97,77.93
12:12:44,14.09,32.8,0,45.09,0.13,95.16,53.84,19.98,77.87
12:12:49,14.11,32.8,0,45.09,0.12,94.87,52.98,19.99,77.87
12:12:54,14.08,32.86,0,45.09,0.12,94.87,52.13,19.99,77.7
12:12:59,14.08,32.86,0,45.09,0.12,94.87,52.62,19.99,77.7
12:13:04,14.08,32.86,0,45.09,0.12,94.22,51.4,19.99,77.64
12:13:09,14.11,32.86,0,45.09,0.12,94.22,50.79,19.99,77.64
12:13:14,14.07,32.86,0,45.09,0.12,93.86,50.3,19.99,77.64
12:13:19,14.09,32.8,0,45.05,0.12,93.86,50.42,19.97,77.6
12:13:24,14.08,32.8,0,45.05,0.12,93.59,49.2,19.97,77.6
12:13:29,14.09,32.86,0,45.09,0.11,93.59,50.05,19.97,77.54
12:13:34,14.12,32.86,0,45.09,0.12,93.59,50.91,19.99,77.54
12:13:39,14.09,32.86,0,45.09,0.12,93.42,50.91,19.96,77.54
12:13:44,14.1,32.86,0,45.05,0.12,93.42,48.59,19.97,77.49
12:13:49,14.08,32.86,0,45.05,0.11,93.09,46.88,19.94,77.49
12:13:54,14.09,32.86,0,45.05,0.11,93.09,46.76,19.95,77.43
12:13:59,14.09,32.86,0,45.05,0.11,93.09,3.3,19.94,77.43
12:14:04,14.09,32.86,0,45.05,0.11,92.86,1.71,19.95,77.33
12:14:09,14.1,32.86,0,45.05,0.11,92.86,1.71,19.95,77.33
12:14:14,14.09,32.86,0,45.05,0.11,92.46,1.71,19.95,77.33
12:14:19,14.12,32.86,0,45.05,0.1,92.46,1.71,19.95,77.26
12:14:24,14.11,32.86,0,45.05,0.1,91.94,1.71,19.94,77.26
12:14:29,14.1,32.86,0,44.99,0.11,91.94,1.71,19.94,77.16
12:14:34,14.09,32.86,0,44.99,0.11,91.94,1.83,19.97,77.16
12:14:39,14.12,32.86,0,44.99,0.11,91.65,1.83,19.97,77.16
12:14:44,14.11,32.86,0,45.05,0.1,91.65,1.59,19.97,77.2
12:14:49,14.09,32.86,0,45.05,0.1,91.38,1.71,19.99,77.2
12:14:54,14.08,32.86,0,44.99,0.1,91.38,1.71,19.99,77.1
12:14:59,14.1,32.86,0,44.99,0.1,91.38,1.71,19.99,77.1
12:15:04,14.11,32.93,0,44.99,0.1,89.93,1.59,19.97,76.99
12:15:09,14.11,32.93,0,44.99,0.1,89.93,1.71,19.97,76.99
12:15:14,14.09,32.93,0,44.99,0.1,89.33,1.83,19.97,76.99
12:15:19,14.11,32.93,0,45.05,0.1,89.33,1.71,19.99,76.99
12:15:24,14.09,32.93,0,45.05,0.09,88.93,1.71,19.95,76.99
12:15:29,14.09,32.86,0,44.99,0.1,88.93,1.59,19.95,76.87
12:15:34,14.09,32.86,0,44.99,0.09,88.93,1.71,19.95,76.87
12:15:39,14.09,32.86,0,44.99,0.1,88.47,1.83,19.97,76.87
12:15:44,14.12,32.93,0,44.99,0.1,88.47,1.83,19.97,76.76
12:15:49,14.1,32.93,0,44.99,0.09,87.76,1.59,19.96,76.76
12:15:54,14.12,32.93,0,44.99,0.1,87.76,1.59,19.95,76.7
12:15:59,14.09,32.93,0,44.99,0.09,87.76,1.59,19.95,76.7
12:16:04,14.11,32.93,0,44.99,0.09,87.15,1.83,19.96,76.6
12:16:09,14.1,32.93,0,44.99,0.08,87.15,1.71,19.95,76.6
12:16:14,14.11,32.93,0,44.99,0.09,90.62,1.71,19.95,76.6
12:16:19,14.12,32.93,0,44.92,0.09,90.62,1.71,19.95,76.53
12:16:24,14.09,32.93,0,44.92,0.08,87.32,1.59,19.94,76.53
12:16:29,14.09,32.99,0,44.86,0.09,87.32,1.71,19.97,76.43
12:16:34,14.13,32.99,0,44.86,0.09,87.32,1.71,19.95,76.43
12:16:39,14.11,32.99,0,44.86,0.08,87.15,1.71,19.95,76.43
12:16:44,14.09,32.99,0,44.86,0.07,87.15,1.71,19.93,76.26
12:16:49,14.1,32.99,0,44.86,0.08,86.99,1.71,19.94,76.26
12:16:54,14.09,32.99,0,44.86,0.08,86.99,1.71,19.94,76.22
12:16:59,14.1,32.99,0,44.86,0.08,86.99,1.71,19.95,76.22
12:17:04,14.11,32.99,0,44.8,0.08,88.99,1.71,19.97,76.16
12:17:09,14.11,32.99,0,44.8,0.08,88.99,1.71,19.97,76.16
12:17:14,14.1,32.99,0,44.8,0.08,87.09,1.71,19.97,76.16
12:17:19,14.11,32.99,0,44.86,0.07,87.09,1.71,19.95,76.09
12:17:24,14.09,32.99,0,44.86,0.08,89.03,1.71,19.94,76.09
12:17:29,14.1,32.99,0,44.8,0.07,89.03,1.83,19.95,75.99
12:17:34,14.09,32.99,0,44.8,0.08,89.03,1.71,19.95,75.99
12:17:39,14.11,32.99,0,44.8,0.08,86.92,1.59,19.95,75.99
12:17:44,14.11,32.99,0,44.8,0.07,86.92,1.59,19.94,75.86
12:17:49,14.11,32.99,0,44.8,0.07,88.16,1.59,19.94,75.86
12:17:54,14.09,32.99,0,44.8,0.07,88.16,1.71,19.93,75.8
12:17:59,14.1,32.99,0,44.8,0.07,88.16,1.71,19.93,75.8
12:18:04,14.09,33.03,0,44.8,0.07,89.1,1.59,19.93,75.76
12:18:09,14.1,33.03,0,44.8,0.07,89.1,1.59,19.92,75.76
12:18:14,14.11,33.03,0,44.8,0.07,87.99,1.71,19.94,75.76
12:18:19,14.1,33.03,0,44.8,0.07,87.99,1.59,19.94,75.7
12:18:24,14.09,33.03,0,44.8,0.07,92.46,1.71,19.94,75.7
12:18:29,14.1,33.03,0,44.8,0.07,92.46,1.59,19.95,75.57
12:18:34,14.11,33.03,0,44.8,0.07,92.46,1.59,19.94,75.57
12:18:39,14.11,33.03,0,44.8,0.07,89.93,1.71,19.95,75.57
12:18:44,14.1,33.03,0,44.76,0.07,89.93,1.59,19.96,75.51
12:18:49,14.1,33.03,0,44.76,0.07,88.03,1.71,19.97,75.51
12:18:54,14.11,33.09,0,44.76,0.07,88.03,1.71,19.95,75.4
12:18:59,14.12,33.09,0,44.76,0.07,88.03,1.83,19.95,75.4
12:19:04,14.09,33.09,0,44.76,0.08,88.41,1.71,19.96,75.34
12:19:09,14.09,33.09,0,44.76,0.07,88.41,1.71,19.94,75.4
12:19:14,14.11,33.09,0,44.76,0.07,89.77,1.71,19.94,75.4
12:19:19,14.1,33.09,0,44.76,0.07,89.77,1.71,19.94,75.34
12:19:24,14.11,33.09,0,44.76,0.07,89.7,1.71,19.94,75.34
12:19:29,14.13,33.09,0,44.69,0.07,89.33,1.71,19.94,75.22
12:19:34,14.12,33.09,0,44.69,0.07,89.33,1.71,19.94,75.22
12:19:39,14.09,33.09,0,44.69,0.07,86.63,1.83,19.94,75.22
12:19:44,14.12,33.16,0,44.69,0.07,86.63,1.83,19.96,75.15
12:19:49,14.12,33.16,0,44.69,0.07,87.05,1.83,19.96,75.15
12:19:54,14.12,33.09,0,44.76,0.07,87.05,1.59,19.96,75.05
12:19:59,14.13,33.09,0,44.76,0.06,87.05,1.71,19.94,75.05
12:20:04,14.11,33.09,0,44.69,0.06,88.28,1.71,19.94,75.05
12:20:09,14.08,33.09,0,44.69,0.07,88.28,1.59,19.95,75.05
12:20:14,14.08,33.09,0,44.69,0.07,87.42,1.71,19.96,75.05
12:20:19,14.06,33.16,0,44.76,0.07,87.42,1.59,19.95,74.92
12:20:24,14.04,33.16,0,44.76,0.06,87.49,1.71,19.95,74.92
12:20:29,14.02,33.16,0,44.63,0.07,87.49,1.71,19.97,74.86
12:20:34,14.02,33.16,0,44.63,0.07,87.49,1.59,19.97,74.86
12:20:39,13.99,33.16,0,44.63,0.07,92.04,1.59,19.97,74.86
12:20:44,13.99,33.16,0,44.63,0.07,92.04,1.71,19.96,74.82
12:20:49,13.97,33.16,0,44.63,0.06,92.69,1.71,19.99,74.82
12:20:54,13.97,33.16,0,44.63,0.06,92.69,1.71,19.98,74.71
12:20:59,13.94,33.16,0,44.63,0.07,92.69,1.71,19.98,74.71
12:21:04,13.93,33.16,0,44.69,0.07,93.93,1.71,19.99,74.65
12:21:09,13.94,33.16,0,44.69,0.06,93.93,1.59,19.99,74.65
12:21:14,13.93,33.16,0,44.69,0.07,95.74,1.71,19.99,74.65
12:21:19,13.91,33.16,0,44.63,0.06,95.74,1.59,19.99,74.48
12:21:24,13.89,33.16,0,44.63,0.07,92.46,1.71,20,74.48
12:21:29,13.87,33.16,0,44.63,0.07,92.46,1.83,20.02,74.42
12:21:34,13.87,33.16,0,44.63,0.06,92.46,1.71,20.02,74.42
12:21:39,13.83,33.16,0,44.63,0.07,89.6,1.83,20.02,74.42
12:21:44,13.83,33.16,0,44.63,0.07,89.6,1.83,20.03,74.38
12:21:49,13.83,33.16,0,44.63,0.07,95.03,1.83,20.02,74.38
12:21:54,13.8,33.22,0,44.63,0.07,95.03,1.83,20.02,74.32
12:21:59,13.8,33.22,0,44.63,0.07,95.03,1.71,20.02,74.32
12:22:04,13.8,33.22,0,44.63,0.06,94.57,1.71,20.02,74.21
12:22:09,13.75,33.22,0,44.63,0.07,94.57,1.71,20,74.21
12:22:14,13.75,33.22,0,44.63,0.07,96.77,1.83,20,74.21
12:22:19,13.75,33.22,0,44.63,0.07,96.77,1.59,20,74.11
12:22:24,13.73,33.22,0,44.63,0.06,95.1,1.59,20,74.11
12:22:29,13.73,33.22,0,44.63,0.06,95.1,1.59,19.97,74.05
12:22:34,13.72,33.22,0,44.63,0.06,95.1,1.59,19.97,74.05
12:22:39,13.7,33.22,0,44.63,0.07,96.71,1.83,19.97,74.05
12:22:44,13.69,33.16,0,44.63,0.07,96.71,1.71,19.97,73.98
12:22:49,13.68,33.16,0,44.63,0.07,96.43,1.71,19.97,73.98
12:22:54,13.67,33.22,0,44.63,0.07,96.43,1.71,19.95,73.92
12:22:59,13.65,33.22,0,44.63,0.07,96.43,1.71,19.94,73.92
12:23:04,13.61,33.22,0,44.57,0.07,95.64,1.83,19.94,73.88
12:23:09,13.61,33.22,0,44.57,0.06,95.64,1.71,19.94,73.88
12:23:14,13.61,33.22,0,44.57,0.06,95.22,1.71,19.94,73.88
12:23:19,13.59,33.22,0,44.63,0.06,95.22,1.83,19.93,73.88
12:23:24,13.58,33.22,0,44.63,0.07,96.71,1.83,19.93,73.88
12:23:29,13.56,33.22,0,44.57,0.06,96.71,1.71,19.95,73.75
12:23:34,13.54,33.22,0,44.57,0.06,96.71,1.71,19.93,73.75
12:23:39,13.54,33.22,0,44.57,0.06,95.58,1.83,19.95,73.75
12:23:44,13.56,33.22,0,44.57,0.06,95.58,1.59,19.95,73.69
12:23:49,13.53,33.22,0,44.57,0.06,95.74,1.71,19.94,73.69
12:23:54,13.5,33.22,0,44.51,0.06,95.74,1.71,19.95,73.63
12:23:59,13.51,33.22,0,44.51,0.06,95.74,1.59,19.95,73.63
12:24:04,13.48,33.28,0,44.51,0.06,95.93,1.59,19.95,73.56
12:24:09,13.45,33.28,0,44.57,0.06,95.93,1.71,19.95,73.56
12:24:14,13.45,33.28,0,44.57,0.06,95.87,1.59,19.96,73.56
12:24:19,13.45,33.28,0,44.51,0.07,95.87,1.59,19.96,73.5
12:24:24,13.44,33.28,0,44.51,0.06,96.1,1.71,19.95,73.5
12:24:29,13.42,33.28,0,44.51,0.07,96.1,1.83,19.94,73.46
12:24:34,13.41,33.28,0,44.51,0.07,96.1,1.59,19.95,73.46
12:24:39,13.39,33.28,0,44.51,0.06,96.27,1.71,19.94,73.46
12:24:44,13.37,33.28,0,44.51,0.07,96.27,1.71,19.94,73.33
12:24:49,13.36,33.28,0,44.51,0.07,96.14,1.59,19.94,73.33
12:24:54,13.36,33.22,0,44.51,0.06,96.14,1.71,19.94,73.33
12:24:59,13.36,33.22,0,44.51,0.06,96.14,1.71,19.94,73.33
12:25:04,13.34,33.22,0,44.46,0.06,96.43,1.59,19.94,73.17
12:25:09,13.32,33.22,0,44.46,0.06,96.43,1.59,19.94,73.17
12:25:14,13.34,33.22,0,44.46,0.07,96.64,1.59,19.95,73.17
12:25:19,13.28,33.22,0,44.46,0.06,96.64,1.59,19.95,73.17
12:25:24,13.29,33.22,0,44.46,0.06,96.71,1.83,19.95,73.17
12:25:29,13.28,33.28,0,44.51,0.06,96.71,1.71,19.97,73.1
12:25:34,13.28,33.28,0,44.51,0.07,96.71,1.71,19.97,73.1
12:25:39,13.26,33.28,0,44.51,0.07,96.87,1.71,19.97,73.1
12:25:44,13.25,33.28,0,44.46,0.07,96.87,1.83,19.95,73
12:25:49,13.22,33.28,0,44.46,0.06,33.28,1.83,19.97,73
12:25:54,13.22,33.28,0,44.46,0.06,33.28,1.71,19.96,73
12:25:59,13.2,33.28,0,44.46,0.07,33.28,1.71,19.97,73
12:26:04,13.2,33.28,0,44.46,0.07,97.04,1.71,19.95,72.87
12:26:09,13.19,33.28,0,44.46,0.07,97.04,1.71,19.95,72.87
12:26:14,13.17,33.28,0,44.46,0.07,97.27,1.59,19.95,72.87
12:26:19,13.17,33.41,0,44.4,0.06,97.27,1.59,19.94,72.81
12:26:24,13.14,33.41,0,44.4,0.07,97.4,1.59,19.95,72.81
12:26:29,13.14,33.41,0,44.46,0.06,97.4,1.71,19.95,72.75
12:26:34,13.12,33.41,0,44.46,0.07,97.4,1.83,19.95,72.75
12:26:39,13.1,33.41,0,44.46,0.06,97.56,1.71,19.97,72.75
12:26:44,13.09,33.41,0,44.46,0.07,97.56,1.59,19.96,72.69
12:26:49,13.08,33.41,0,44.46,0.06,97.69,1.59,19.94,72.69
12:26:54,13.07,33.41,0,44.4,0.06,97.69,1.59,19.95,72.62
12:26:59,13.09,33.41,0,44.4,0.06,97.69,1.71,19.94,72.62
12:27:04,13.05,33.47,0,44.46,0.07,97.81,1.71,19.95,72.62
12:27:09,13.03,33.47,0,44.46,0.07,97.81,1.71,19.97,72.62
12:27:14,13.03,33.47,0,44.46,0.07,97.88,1.83,19.96,72.62
12:27:19,13.02,33.41,0,44.4,0.07,97.88,1.59,19.97,72.46
12:27:24,13.02,33.41,0,44.4,0.06,97.88,1.59,19.94,72.46
12:27:29,12.98,33.41,0,44.4,0.06,97.88,1.59,19.95,72.46
12:27:34,13,33.41,0,44.4,0.06,97.88,1.71,19.96,72.46
12:27:39,12.96,33.41,0,44.4,0.07,97.98,1.83,19.97,72.46
12:27:44,12.95,33.47,0,44.4,0.07,97.98,1.71,19.98,72.39
12:27:49,12.95,33.47,0,44.4,0.07,98.34,1.83,19.98,72.39
12:27:54,12.94,33.41,0,44.34,0.06,98.34,1.59,19.98,72.29
12:27:59,12.97,33.41,0,44.34,0.07,98.34,1.59,19.98,72.29
12:28:04,12.92,33.47,0,44.34,0.06,98.21,1.59,19.98,72.29
12:28:09,12.91,33.47,0,44.34,0.06,98.21,1.83,19.97,72.29
12:28:14,12.9,33.47,0,44.34,0.07,98.27,1.71,20,72.29
12:28:19,12.9,33.47,0,44.28,0.07,98.27,1.83,20,72.16
12:28:24,12.87,33.47,0,44.28,0.06,98.27,1.59,19.99,72.16
12:28:29,12.87,33.47,0,44.4,0.06,98.27,1.59,19.97,72.16
12:28:34,12.86,33.47,0,44.4,0.06,98.27,1.59,19.97,72.16
12:28:39,12.83,33.47,0,44.4,0.06,98.4,1.59,19.97,72.16
12:28:44,12.83,33.47,0,44.34,0.06,98.4,1.71,19.95,72.04
12:28:49,12.82,33.47,0,44.34,0.07,98.46,1.59,19.96,72.04
12:28:54,12.81,33.51,0,44.4,0.07,98.46,1.59,19.96,72.1
12:28:59,12.81,33.51,0,44.4,0.06,98.46,1.71,19.97,72.1
12:29:04,12.79,33.47,0,44.34,0.07,98.4,1.59,19.97,71.93
12:29:09,12.76,33.47,0,44.34,0.06,98.4,1.71,19.96,71.93
12:29:14,12.76,33.47,0,44.34,0.06,98.46,1.59,19.98,71.93
12:29:19,12.75,33.47,0,44.28,0.06,98.46,1.71,19.97,71.87
12:29:24,12.74,33.47,0,44.28,0.07,98.46,1.71,19.99,71.87
12:29:29,12.73,33.47,0,44.28,0.07,98.46,1.59,20,71.77
12:29:34,12.72,33.47,0,44.28,0.07,98.46,1.71,20.02,71.77
12:29:39,12.69,33.47,0,44.28,0.06,98.5,1.83,20.03,71.77
12:29:44,12.7,33.47,0,44.21,0.07,98.5,1.83,20.04,71.6
12:29:49,12.67,33.47,0,44.21,0.07,98.46,1.71,20.04,71.6
12:29:54,12.66,33.51,0,44.28,0.06,98.46,1.71,20.02,71.54
12:29:59,12.65,33.51,0,44.28,0.07,98.46,1.71,20.03,71.54
12:30:04,12.65,33.47,0,44.21,0.07,98.5,1.59,20.06,71.43
12:30:09,12.64,33.47,0,44.21,0.07,98.5,1.59,20.05,71.43
12:30:14,12.63,33.47,0,44.21,0.06,98.5,1.59,20.05,71.43
12:30:19,12.6,33.47,0,44.15,0.06,98.5,1.71,20.05,71.37
12:30:24,12.6,33.47,0,44.15,0.07,98.5,1.83,20.06,71.37
12:30:29,12.6,33.51,0,44.21,0.06,98.5,1.83,20.05,71.26
12:30:34,12.59,33.51,0,44.21,0.06,98.5,1.71,20.04,71.26
12:30:39,12.57,33.51,0,44.21,0.07,98.46,1.71,20.05,71.26
12:30:44,12.58,33.57,0,44.28,0.06,98.46,1.59,20.06,71.26
12:30:49,12.53,33.57,0,44.28,0.06,98.5,1.71,20.05,71.26
12:30:54,12.56,33.64,0,44.21,0.07,98.5,1.83,20.03,71.2
12:30:59,12.54,33.64,0,44.21,0.06,98.5,1.71,20.03,71.2
12:31:04,12.53,33.57,0,44.21,0.07,98.46,1.83,20.02,71.2
12:31:09,12.51,33.57,0,44.21,0.07,98.46,1.59,20.02,71.2
12:31:14,12.5,33.57,0,44.21,0.06,98.5,1.71,20,71.2
12:31:19,12.48,33.57,0,44.21,0.06,98.5,1.59,20,71.1
12:31:24,12.48,33.57,0,44.21,0.06,98.46,1.59,19.99,71.1
12:31:29,12.48,33.57,0,44.21,0.07,98.46,1.71,19.99,71.1
12:31:34,12.48,33.57,0,44.21,0.07,98.46,1.71,20.01,71.1
